date,time,open,high,low,close,volume
2026-01-05,07:00:00,88.09,88.78,87.05,87.25,27798.0
2026-01-06,07:00:00,87.51,88.15,87.13,88.1,22534.0
2026-01-07,07:00:00,88.2,88.75,87.76,88.13,27853.0
2026-01-08,07:00:00,87.6,88.34,87.1,88.19,26887.0
2026-01-09,07:00:00,88.39,89.66,88.03,89.56,31853.0
