date,time,open,high,low,close,volume
2026-01-06,09:20:00,87.5,87.55,87.4,87.51,132.0
2026-01-06,09:25:00,87.47,87.47,87.4,87.46,28.0
2026-01-06,09:30:00,87.51,87.58,87.46,87.58,126.0
2026-01-06,09:35:00,87.58,87.64,87.58,87.62,69.0
2026-01-06,09:40:00,87.65,87.69,87.61,87.63,49.0
2026-01-06,09:45:00,87.63,87.73,87.61,87.7,140.0
2026-01-06,09:50:00,87.71,87.89,87.71,87.79,255.0
2026-01-06,09:55:00,87.79,87.85,87.69,87.77,56.0
2026-01-06,10:00:00,87.78,87.84,87.73,87.84,120.0
2026-01-06,10:05:00,87.85,87.9,87.82,87.85,150.0
2026-01-06,10:10:00,87.86,87.95,87.81,87.84,147.0
2026-01-06,10:15:00,87.85,87.95,87.85,87.85,85.0
2026-01-06,10:20:00,87.88,87.88,87.77,87.8,192.0
2026-01-06,10:25:00,87.8,87.85,87.79,87.83,62.0
2026-01-06,10:30:00,87.85,87.85,87.75,87.76,121.0
2026-01-06,10:35:00,87.78,87.84,87.7,87.72,145.0
2026-01-06,10:40:00,87.71,87.79,87.67,87.79,105.0
2026-01-06,10:45:00,87.78,87.82,87.76,87.77,145.0
2026-01-06,10:50:00,87.77,87.77,87.65,87.67,117.0
2026-01-06,10:55:00,87.67,87.68,87.66,87.68,57.0
2026-01-06,11:00:00,87.68,87.68,87.55,87.63,233.0
2026-01-06,11:05:00,87.63,87.63,87.55,87.58,91.0
2026-01-06,11:10:00,87.58,87.58,87.52,87.52,104.0
2026-01-06,11:15:00,87.52,87.55,87.47,87.47,109.0
2026-01-06,11:20:00,87.47,87.5,87.45,87.47,116.0
2026-01-06,11:25:00,87.46,87.5,87.46,87.49,84.0
2026-01-06,11:30:00,87.5,87.54,87.47,87.54,92.0
2026-01-06,11:35:00,87.56,87.58,87.54,87.55,48.0
2026-01-06,11:40:00,87.54,87.54,87.48,87.48,79.0
2026-01-06,11:45:00,87.48,87.48,87.3,87.31,233.0
2026-01-06,11:50:00,87.32,87.46,87.29,87.44,138.0
2026-01-06,11:55:00,87.42,87.53,87.41,87.48,98.0
2026-01-06,12:00:00,87.5,87.58,87.46,87.57,95.0
2026-01-06,12:05:00,87.54,87.6,87.52,87.57,117.0
2026-01-06,12:10:00,87.58,87.6,87.53,87.58,78.0
2026-01-06,12:15:00,87.57,87.58,87.5,87.51,54.0
2026-01-06,12:20:00,87.52,87.59,87.48,87.58,102.0
2026-01-06,12:25:00,87.58,87.6,87.54,87.59,70.0
2026-01-06,12:30:00,87.6,87.65,87.59,87.64,133.0
2026-01-06,12:35:00,87.63,87.63,87.42,87.47,156.0
2026-01-06,12:40:00,87.46,87.46,87.41,87.43,57.0
2026-01-06,12:45:00,87.44,87.48,87.43,87.47,27.0
2026-01-06,12:50:00,87.45,87.46,87.41,87.46,51.0
2026-01-06,12:55:00,87.44,87.46,87.41,87.45,54.0
2026-01-06,13:00:00,87.44,87.45,87.41,87.42,90.0
2026-01-06,13:05:00,87.41,87.6,87.41,87.6,122.0
2026-01-06,13:10:00,87.59,87.75,87.58,87.67,295.0
2026-01-06,13:15:00,87.69,87.85,87.69,87.7,351.0
2026-01-06,13:20:00,87.68,87.8,87.66,87.77,196.0
2026-01-06,13:25:00,87.79,87.82,87.67,87.67,238.0
2026-01-06,13:30:00,87.67,87.72,87.58,87.69,89.0
2026-01-06,13:35:00,87.71,87.88,87.71,87.78,282.0
2026-01-06,13:40:00,87.76,87.76,87.6,87.63,119.0
2026-01-06,13:45:00,87.63,87.65,87.51,87.52,178.0
2026-01-06,13:50:00,87.53,87.64,87.53,87.64,136.0
2026-01-06,13:55:00,87.64,87.76,87.63,87.76,140.0
2026-01-06,14:00:00,87.74,87.78,87.7,87.74,114.0
2026-01-06,14:05:00,87.74,87.84,87.71,87.8,212.0
2026-01-06,14:10:00,87.8,87.81,87.7,87.72,114.0
2026-01-06,14:15:00,87.73,87.99,87.73,87.95,500.0
2026-01-06,14:20:00,87.95,88.0,87.84,87.98,734.0
2026-01-06,14:25:00,87.99,87.99,87.87,87.97,174.0
2026-01-06,14:30:00,87.96,87.97,87.9,87.93,126.0
2026-01-06,14:35:00,87.94,87.95,87.81,87.86,157.0
2026-01-06,14:40:00,87.87,87.93,87.87,87.9,105.0
2026-01-06,14:45:00,87.91,87.95,87.89,87.93,155.0
2026-01-06,14:50:00,87.93,87.93,87.83,87.89,127.0
2026-01-06,14:55:00,87.91,87.93,87.86,87.9,103.0
2026-01-06,15:00:00,87.89,87.92,87.87,87.89,87.0
2026-01-06,15:05:00,87.89,87.89,87.77,87.84,153.0
2026-01-06,15:10:00,87.84,87.86,87.75,87.79,350.0
2026-01-06,15:15:00,87.79,87.89,87.76,87.89,165.0
2026-01-06,15:20:00,87.9,87.91,87.84,87.87,190.0
2026-01-06,15:25:00,87.87,88.02,87.87,87.97,490.0
2026-01-06,15:30:00,87.96,88.11,87.94,88.08,506.0
